"coord"	"no.cpgs"	"minfdr"	"Stouffer"	"maxbetafc"	"meanbetafc.x"	"meanbetafc.y"	"chr"	"start"	"end"	"width"	"mean_DB"	"max_DB"	"min_DB"
"125"	"chr7:98579466-98579722"	4	2.05297822520984e-48	4.99711467541225e-37	0.0774456522145474	0.0703852615976158	0.0703852615976158	"chr7"	98579466	98579722	257	0.0703852615976158	0.0774456522145474	0.0645657301034255
"126"	"chr1:65524084-65524738"	4	1.11630205623669e-32	1.5202008957547e-26	0.0863208723220494	0.0703842199315376	0.0703842199315376	"chr1"	65524084	65524738	655	0.0703842199315376	0.0863208723220494	0.043904432368298
"127"	"chr16:87988631-87988862"	3	4.30958370429068e-30	5.64349534230653e-24	0.0837951735979608	0.0703238047938109	0.0703238047938109	"chr16"	87988631	87988862	232	0.0703238047938109	0.0837951735979608	0.0622729712784518
"128"	"chr10:131584276-131584334"	2	7.23463970932544e-14	4.06763958801083e-12	0.0702214502800307	0.070166874943384	0.070166874943384	"chr10"	131584276	131584334	59	0.070166874943384	0.0702214502800307	0.0701122996067373
"129"	"chr16:89913768-89913972"	3	5.23557677126023e-20	8.39836500059379e-17	0.0820797468948567	0.0701557784416415	0.0701557784416415	"chr16"	89913768	89913972	205	0.0701557784416415	0.0820797468948566	0.0597220735787319
"130"	"chr1:227160866-227161799"	2	3.5318655736369e-11	5.38381457764074e-13	0.0887913633512222	0.0701554478494195	0.0701554478494195	"chr1"	227160866	227161799	934	0.0701554478494196	0.0887913633512222	0.051519532347617
"131"	"chr7:98586433-98586548"	3	1.90301498056706e-25	3.372464922471e-20	0.0837728469046336	0.070145725858301	0.070145725858301	"chr7"	98586433	98586548	116	0.070145725858301	0.0837728469046337	0.0623497952223221
"132"	"chr14:100014679-100014785"	2	2.15535244869608e-15	2.27461250960373e-13	0.073443355050533	0.070125839510101	0.070125839510101	"chr14"	100014679	100014785	107	0.070125839510101	0.073443355050533	0.066808323969669
"133"	"chr3:196388567-196388687"	2	4.39231611215504e-17	1.14094915708853e-13	0.0725126573617286	0.0700944967801525	0.0700944967801525	"chr3"	196388567	196388687	121	0.0700944967801526	0.0725126573617286	0.0676763361985765
"134"	"chr10:8137978-8138058"	2	3.89973589146521e-21	1.87502942421748e-17	0.0742516373721441	0.0700910105965108	0.0700910105965108	"chr10"	8137978	8138058	81	0.0700910105965108	0.0742516373721441	0.0659303838208776
"135"	"chr7:2165490-2165812"	2	4.6126019024606e-17	3.47948278163878e-12	0.0794635028072167	0.0700547933986911	0.0700547933986911	"chr7"	2165490	2165812	323	0.0700547933986911	0.0794635028072167	0.0606460839901655
"136"	"chr4:42348007-42348136"	2	3.21511347137105e-23	9.61541730800014e-19	0.0775115737075632	0.0700526909673812	0.0700526909673812	"chr4"	42348007	42348136	130	0.0700526909673813	0.0775115737075632	0.0625938082271993
"137"	"chr6:72922368-72922399"	2	5.16631918623559e-16	6.41375137739376e-14	0.0737578876769154	0.0699991880748804	0.0699991880748804	"chr6"	72922368	72922399	32	0.0699991880748805	0.0737578876769153	0.0662404884728456
"138"	"chr14:102918905-102918977"	2	7.74913736483501e-20	1.39588328767917e-16	0.073173694616085	0.0699740696563901	0.0699740696563901	"chr14"	102918905	102918977	73	0.0699740696563901	0.073173694616085	0.0667744446966952
"139"	"chr4:811981-812884"	6	6.74959862980404e-51	2.10428412883871e-43	0.0756438123589082	0.0698329814577349	0.0698329814577349	"chr4"	811981	812884	904	0.0698329814577349	0.0756438123589082	0.0659958268035124
"140"	"chr4:79971177-79971432"	4	1.75040439978068e-28	7.21135262058919e-25	0.0821043519043772	0.0697008358312282	0.0697008358312282	"chr4"	79971177	79971432	256	0.0697008358312282	0.0821043519043772	0.0500403962376236
"141"	"chr1:245375925-245376028"	2	1.28267377713353e-18	9.41001212218444e-16	0.0767497561747417	0.0696733428070866	0.0696733428070866	"chr1"	245375925	245376028	104	0.0696733428070866	0.0767497561747417	0.0625969294394316
"142"	"chr19:4986183-4986397"	3	1.90045947888845e-35	1.44202086376309e-27	0.080109748806754	0.0696377516198927	0.0696377516198927	"chr19"	4986183	4986397	215	0.0696377516198927	0.080109748806754	0.0506372061323357
"143"	"chr2:26541115-26542188"	5	7.16661457366718e-36	3.066565514426e-29	0.0844183622487561	0.0695959556074115	0.0695959556074115	"chr2"	26541115	26542188	1074	0.0695959556074116	0.0844183622487561	0.0198014248445924
"144"	"chr7:73474232-73474235"	2	1.04569987595574e-21	7.66873425164269e-18	0.0714248982154475	0.0695731036528675	0.0695731036528675	"chr7"	73474232	73474235	4	0.0695731036528675	0.0714248982154475	0.0677213090902876
"145"	"chr7:37298864-37298927"	2	1.02889244868152e-19	1.74912504848363e-16	0.0699426121784027	0.0695519577352914	0.0695519577352914	"chr7"	37298864	37298927	64	0.0695519577352915	0.0699426121784027	0.0691613032921802
"146"	"chr11:2498390-2499341"	2	1.55478689288452e-14	4.30469881243902e-15	0.0817408740481487	0.0695268959116586	0.0695268959116586	"chr11"	2498390	2499341	952	0.0695268959116586	0.0817408740481486	0.0573129177751687
"147"	"chr20:33863759-33863951"	2	1.08749840275271e-23	6.40283149918315e-19	0.0728895861020578	0.0694908773910353	0.0694908773910353	"chr20"	33863759	33863951	193	0.0694908773910353	0.0728895861020579	0.0660921686800127
"148"	"chr5:3225856-3226466"	3	4.7946742747314e-22	3.02778670552806e-19	0.0858549968654349	0.0694115971770343	0.0694115971770343	"chr5"	3225856	3226466	611	0.0694115971770343	0.0858549968654349	0.0491316357963021
"149"	"chr17:78682785-78683457"	3	8.7997716061726e-29	4.49202703494854e-24	0.0777792507588263	0.0694013514114567	0.0694013514114567	"chr17"	78682785	78683457	673	0.0694013514114567	0.0777792507588263	0.0644770402536983
"150"	"chr10:50966569-50966914"	2	3.66663639110458e-21	1.2383421417872e-17	0.0711016546018407	0.069287576228478	0.069287576228478	"chr10"	50966569	50966914	346	0.0692875762284781	0.0711016546018407	0.0674734978551154
"151"	"chr17:11985185-11985228"	2	6.2920736772391e-22	6.65006131472994e-18	0.0704207390772018	0.0692577879257689	0.0692577879257689	"chr17"	11985185	11985228	44	0.0692577879257689	0.0704207390772018	0.0680948367743359
"152"	"chr18:8717011-8718597"	7	3.83128926436377e-65	3.92496454358042e-58	0.083811905120807	0.0690317174768831	0.0690317174768831	"chr18"	8717011	8718597	1587	0.0690317174768831	0.0838119051208069	0.0465889891777349
"153"	"chr1:31673023-31673095"	2	8.63042072406609e-12	1.13876113427653e-10	0.0776138617900346	0.0690290184862327	0.0690290184862327	"chr1"	31673023	31673095	73	0.0690290184862327	0.0776138617900346	0.0604441751824308
"154"	"chr17:36707708-36709027"	3	1.75144495717804e-29	4.11716361694414e-26	0.0770940944625775	0.0690167791706855	0.0690167791706855	"chr17"	36707708	36709027	1320	0.0690167791706854	0.0770940944625774	0.0630975553579279
"155"	"chr18:10588980-10589360"	5	1.75211010225908e-38	8.14888920009296e-32	0.0847421034648316	0.0689691030299344	0.0689691030299344	"chr18"	10588980	10589360	381	0.0689691030299344	0.0847421034648316	0.0518904569901227
"156"	"chr1:17949212-17949565"	3	1.47133609512236e-33	3.51500978716023e-27	0.080292195671169	0.0688768985747134	0.0688768985747134	"chr1"	17949212	17949565	354	0.0688768985747134	0.080292195671169	0.0574627437628888
"157"	"chr8:21994537-21994573"	2	2.48539155162929e-19	3.60086313781256e-16	0.0734277612289292	0.0688361766842719	0.0688361766842719	"chr8"	21994537	21994573	37	0.0688361766842719	0.0734277612289291	0.0642445921396146
"158"	"chr8:8235320-8235458"	2	1.41912405202024e-12	1.42888749933716e-10	0.0717708747063846	0.0688187600913135	0.0688187600913135	"chr8"	8235320	8235458	139	0.0688187600913134	0.0717708747063845	0.0658666454762423
"159"	"chr11:77773924-77774886"	4	1.19584799646625e-25	1.52603897339955e-16	0.0870963480437345	0.0687896639987438	0.0687896639987438	"chr11"	77773924	77774886	963	0.0687896639987438	0.0870963480437345	0.0314254510601365
"160"	"chr15:45461444-45461636"	2	6.94064064901825e-25	1.28177209988057e-19	0.0725780745380477	0.0687112598600611	0.0687112598600611	"chr15"	45461444	45461636	193	0.0687112598600612	0.0725780745380477	0.0648444451820746
"161"	"chr1:244262921-244263106"	2	4.84818226315695e-22	5.02438500885543e-18	0.0745965900241258	0.068665684781633	0.068665684781633	"chr1"	244262921	244263106	186	0.0686656847816331	0.0745965900241258	0.0627347795391403
"162"	"chr22:20192371-20192485"	2	2.31867372208802e-15	1.86263851029608e-13	0.0773038858089346	0.0686493391578923	0.0686493391578923	"chr22"	20192371	20192485	115	0.0686493391578923	0.0773038858089345	0.05999479250685
"163"	"chr2:3654242-3654582"	2	2.25764491760401e-16	1.60796491733541e-13	0.07704752861515	0.0685148526388502	0.0685148526388502	"chr2"	3654242	3654582	341	0.0685148526388502	0.07704752861515	0.0599821766625504
"164"	"chr2:105697685-105697777"	2	7.07596493544145e-21	1.60009195013686e-16	0.0799011405555903	0.068507106415061	0.068507106415061	"chr2"	105697685	105697777	93	0.068507106415061	0.0799011405555903	0.0571130722745317
"165"	"chr2:237412433-237412439"	2	1.43424143409722e-16	3.83027051211647e-14	0.0709544056912803	0.0684597943271047	0.0684597943271047	"chr2"	237412433	237412439	7	0.0684597943271046	0.0709544056912803	0.065965182962929
"166"	"chr14:101244373-101244606"	3	1.32733865682878e-27	6.94342377802622e-23	0.077957445211694	0.06833938035951	0.06833938035951	"chr14"	101244373	101244606	234	0.06833938035951	0.077957445211694	0.0515539961175631
"167"	"chr10:697840-698258"	4	6.08962384980482e-50	3.20903245339098e-36	0.0915374259133031	0.0683136286210764	0.0683136286210764	"chr10"	697840	698258	419	0.0683136286210763	0.091537425913303	0.0432035552767919
"168"	"chr11:980039-980634"	2	5.04290026255953e-13	1.89906142268075e-12	0.0723193211353158	0.0683125626516878	0.0683125626516878	"chr11"	980039	980634	596	0.0683125626516878	0.0723193211353159	0.0643058041680598
"169"	"chr17:79816504-79816678"	3	3.2641313430761e-24	2.05660669746981e-20	0.0817047087529708	0.0682034436293561	0.0682034436293561	"chr17"	79816504	79816678	175	0.0682034436293561	0.0817047087529709	0.0490278528741521
"170"	"chr13:113627484-113628068"	3	1.90814154743705e-34	1.73751286656859e-24	0.0873134792966544	0.0681527122179402	0.0681527122179402	"chr13"	113627484	113628068	585	0.0681527122179403	0.0873134792966545	0.0352770967932121
"171"	"chr13:21652115-21652153"	2	0.000323667670961434	0.00865141440095663	0.0790858214704354	0.0681434451507655	0.0681434451507655	"chr13"	21652115	21652153	39	0.0681434451507655	0.0790858214704354	0.0572010688310957
"172"	"chr2:241230286-241230425"	2	7.72598356166665e-20	1.48517528032937e-16	0.069983831657705	0.0680293537675278	0.0680293537675278	"chr2"	241230286	241230425	140	0.0680293537675278	0.0699838316577051	0.0660748758773505
"173"	"chr3:9996954-9997177"	2	2.03428091251468e-15	2.07610062609304e-13	0.0681044462929908	0.0679976419640046	0.0679976419640046	"chr3"	9996954	9997177	224	0.0679976419640047	0.0681044462929908	0.0678908376350185
"174"	"chr17:12893389-12893541"	2	1.21013094101025e-19	2.2632362216224e-16	0.0743964806456933	0.0679811541262053	0.0679811541262053	"chr17"	12893389	12893541	153	0.0679811541262053	0.0743964806456933	0.0615658276067172
"175"	"chr7:101468709-101468882"	3	2.69502665644484e-29	4.18717616202613e-24	0.073952782028761	0.0679707590961493	0.0679707590961493	"chr7"	101468709	101468882	174	0.0679707590961493	0.073952782028761	0.0579468365521095
"176"	"chr16:11001757-11001839"	2	1.48655434548413e-15	3.72251159254711e-13	0.0700261563802079	0.067959072647095	0.067959072647095	"chr16"	11001757	11001839	83	0.0679590726470949	0.0700261563802079	0.065891988913982
"177"	"chr11:6412852-6413036"	2	6.98695759253612e-24	7.71755900858931e-18	0.0686863440215342	0.0679477311862887	0.0679477311862887	"chr11"	6412852	6413036	185	0.0679477311862887	0.0686863440215342	0.0672091183510432
"178"	"chr4:660405-660957"	3	2.45329069413224e-21	7.14386214509291e-19	0.0715795504016905	0.0679075334978995	0.0679075334978995	"chr4"	660405	660957	553	0.0679075334978995	0.0715795504016905	0.0645439855515335
"179"	"chr1:2205396-2205824"	4	1.67178524650776e-38	7.66702184616653e-32	0.0727948621480575	0.0678793230293928	0.0678793230293928	"chr1"	2205396	2205824	429	0.0678793230293928	0.0727948621480575	0.0624950600789024
"180"	"chr6:167104601-167104926"	5	3.2770045894645e-57	3.13783982518534e-42	0.0868300435276953	0.067854725121591	0.067854725121591	"chr6"	167104601	167104926	326	0.0678547251215909	0.0868300435276953	0.0483459688837004
"181"	"chr11:44880910-44881716"	3	9.38045493749889e-26	5.43222266133148e-24	0.0751372773232358	0.0678444009082001	0.0678444009082001	"chr11"	44880910	44881716	807	0.0678444009082001	0.0751372773232358	0.0618890569947892
"182"	"chr7:157402413-157403114"	4	3.40618021251541e-38	3.12322204747773e-32	0.0778590320751807	0.0678421394466289	0.0678421394466289	"chr7"	157402413	157403114	702	0.0678421394466289	0.0778590320751806	0.0601942552010518
"183"	"chr16:19871730-19872240"	2	1.57175376063111e-13	2.27441160233933e-12	0.071709941625315	0.0678319181704555	0.0678319181704555	"chr16"	19871730	19872240	511	0.0678319181704555	0.071709941625315	0.063953894715596
"184"	"chr9:124517757-124518590"	2	1.59377116108735e-19	3.17103622431069e-18	0.0757442794789873	0.0678078708303458	0.0678078708303458	"chr9"	124517757	124518590	834	0.0678078708303458	0.0757442794789873	0.0598714621817043
"185"	"chr4:631579-631734"	2	5.74599300639402e-13	1.25729457093563e-11	0.0700077374311496	0.0677905823166724	0.0677905823166724	"chr4"	631579	631734	156	0.0677905823166724	0.0700077374311496	0.0655734272021952
"186"	"chr12:92976320-92976846"	2	1.65393696343954e-13	1.55626078250497e-12	0.0718552279706755	0.0677565635254718	0.0677565635254718	"chr12"	92976320	92976846	527	0.0677565635254718	0.0718552279706755	0.063657899080268
"187"	"chr12:133156510-133156565"	2	1.24124188884996e-19	1.99014690603383e-16	0.0716971591402247	0.0677358638281292	0.0677358638281292	"chr12"	133156510	133156565	56	0.0677358638281293	0.0716971591402248	0.0637745685160337
"188"	"chr12:57597136-57597770"	3	4.8868260076211e-28	6.8286346150418e-23	0.087155117987652	0.0677155410666063	0.0677155410666063	"chr12"	57597136	57597770	635	0.0677155410666063	0.087155117987652	0.046223695235488
"189"	"chr8:144610522-144610554"	2	3.16563185999086e-18	6.47753969548136e-15	0.0706546664439844	0.067690202139798	0.067690202139798	"chr8"	144610522	144610554	33	0.067690202139798	0.0706546664439844	0.0647257378356117
"190"	"chr18:46447840-46447961"	2	1.15793918268304e-16	3.82318290765155e-14	0.0729132825514121	0.0675864476127459	0.0675864476127459	"chr18"	46447840	46447961	122	0.067586447612746	0.0729132825514121	0.0622596126740798
"191"	"chr11:64597280-64597387"	2	1.02784725645708e-18	7.99115545405124e-16	0.0761538266101704	0.067422816465516	0.067422816465516	"chr11"	64597280	64597387	108	0.067422816465516	0.0761538266101704	0.0586918063208615
"192"	"chr8:141220177-141220490"	3	1.46498308359911e-23	2.45497115861755e-20	0.0747144397462067	0.0673858139730442	0.0673858139730442	"chr8"	141220177	141220490	314	0.0673858139730442	0.0747144397462067	0.0568067198988895
"193"	"chr5:3220947-3221037"	2	1.64770858289079e-25	3.46475946732733e-20	0.0713146054086853	0.0673208891357532	0.0673208891357532	"chr5"	3220947	3221037	91	0.0673208891357532	0.0713146054086853	0.0633271728628211
"194"	"chr2:237120069-237120186"	2	4.54111053590214e-20	9.98052518990839e-17	0.0700682696809707	0.0673173469796562	0.0673173469796562	"chr2"	237120069	237120186	118	0.0673173469796562	0.0700682696809707	0.0645664242783417
"195"	"chr6:34059640-34059787"	2	8.70502985973941e-24	3.6755385845115e-19	0.0682802851855803	0.0673028932922107	0.0673028932922107	"chr6"	34059640	34059787	148	0.0673028932922107	0.0682802851855804	0.0663255013988411
"196"	"chr8:41707516-41707595"	2	2.86794446419576e-21	2.0060846495583e-17	0.0712063406458282	0.0672295217330123	0.0672295217330123	"chr8"	41707516	41707595	80	0.0672295217330123	0.0712063406458283	0.0632527028201963
"197"	"chr2:169757618-169757780"	2	4.41825526907395e-18	2.03972383179205e-15	0.0714283044767039	0.0672264381595657	0.0672264381595657	"chr2"	169757618	169757780	163	0.0672264381595656	0.0714283044767039	0.0630245718424274
"198"	"chr2:240125913-240126078"	3	4.57203905049182e-24	9.81628729722347e-21	0.0713587301562669	0.0671703550395084	0.0671703550395084	"chr2"	240125913	240126078	166	0.0671703550395084	0.0713587301562669	0.0588200688107061
"199"	"chr11:7275418-7275791"	2	5.82132152108175e-19	1.30624925527699e-15	0.0779645788195579	0.0671008146786588	0.0671008146786588	"chr11"	7275418	7275791	374	0.0671008146786588	0.0779645788195579	0.0562370505377597
"200"	"chr15:42192297-42193477"	4	1.27544215411102e-32	9.72095180373386e-32	0.0840152708012031	0.0670526399727075	0.0670526399727075	"chr15"	42192297	42193477	1181	0.0670526399727075	0.0840152708012031	0.0429115588019228
"201"	"chr10:134772029-134772055"	2	3.92778230145873e-22	4.14437037703991e-18	0.067547466984376	0.067035637238598	0.067035637238598	"chr10"	134772029	134772055	27	0.0670356372385979	0.067547466984376	0.0665238074928198
"202"	"chr1:2015815-2017918"	5	3.98022781439877e-25	5.13838719139017e-36	0.0811617628236388	0.0669690176630413	0.0669690176630413	"chr1"	2015815	2017918	2104	0.0669690176630413	0.0811617628236388	0.0526251376121629
"203"	"chr10:134491205-134491593"	4	3.41853330093381e-28	1.63137636049218e-24	0.0837612373391199	0.0669595356103742	0.0669595356103742	"chr10"	134491205	134491593	389	0.0669595356103742	0.0837612373391199	0.0493193521239939
"204"	"chr3:114477961-114478256"	2	5.86406117425206e-16	6.27891634212167e-14	0.0687573671755295	0.06694077713671	0.06694077713671	"chr3"	114477961	114478256	296	0.06694077713671	0.0687573671755295	0.0651241870978905
"205"	"chr19:49116839-49116870"	2	1.64216076305118e-15	5.33620941157261e-13	0.0676485161367248	0.0669303983749069	0.0669303983749069	"chr19"	49116839	49116870	32	0.0669303983749069	0.0676485161367247	0.066212280613089
"206"	"chr6:72924771-72924967"	2	5.17902899961186e-20	7.55641217054949e-15	0.0777934702169093	0.0669184939984128	0.0669184939984128	"chr6"	72924771	72924967	197	0.0669184939984128	0.0777934702169093	0.0560435177799162
"207"	"chr11:64115989-64116279"	3	5.30999692194741e-20	1.15830539390778e-17	0.0697503478242032	0.0668287681239409	0.0668287681239409	"chr11"	64115989	64116279	291	0.0668287681239409	0.0697503478242032	0.0636867668861468
"208"	"chr20:61038949-61038971"	2	1.02616503772239e-14	5.67095560130021e-13	0.0703431812680929	0.0667468702852349	0.0667468702852349	"chr20"	61038949	61038971	23	0.0667468702852348	0.0703431812680929	0.0631505593023768
"209"	"chr15:31175007-31175522"	4	1.64438426507459e-33	5.47331184193487e-17	0.0872002961595379	0.066574136745714	0.066574136745714	"chr15"	31175007	31175522	516	0.066574136745714	0.0872002961595378	0.0469361367411901
"210"	"chr3:42132870-42132991"	2	7.507018127267e-20	1.43504538413834e-16	0.0787831311857311	0.0665264287944031	0.0665264287944031	"chr3"	42132870	42132991	122	0.0665264287944031	0.0787831311857311	0.054269726403075
"211"	"chr12:6948846-6950123"	6	6.11223177585758e-60	1.44102009036575e-50	0.0854074976166766	0.0665088751767156	0.0665088751767156	"chr12"	6948846	6950123	1278	0.0665088751767156	0.0854074976166765	0.0352599747234526
"212"	"chr22:18464959-18465000"	2	3.05856411913476e-16	1.20106975202791e-13	0.0699756543261054	0.0663645561865383	0.0663645561865383	"chr22"	18464959	18465000	42	0.0663645561865383	0.0699756543261054	0.0627534580469712
"213"	"chr12:117155382-117155636"	2	6.67572140449404e-14	2.59663048838371e-12	0.0686638387022424	0.066336916024911	0.066336916024911	"chr12"	117155382	117155636	255	0.0663369160249111	0.0686638387022425	0.0640099933475796
"214"	"chr4:2401605-2402046"	4	2.79775267166187e-15	1.50495282706018e-12	0.0893750050876181	0.0660999072067431	0.0660999072067431	"chr4"	2401605	2402046	442	0.0660999072067431	0.0893750050876181	0.0397248536177967
"215"	"chr5:16508920-16509047"	3	1.46329650388938e-17	3.29664032592996e-15	0.0711685023737521	0.0660971340301736	0.0660971340301736	"chr5"	16508920	16509047	128	0.0660971340301736	0.0711685023737521	0.0628259808377537
"216"	"chr12:130963378-130963430"	2	3.86214150567503e-20	1.70659924330814e-16	0.0857846920077902	0.0660940304775599	0.0660940304775599	"chr12"	130963378	130963430	53	0.0660940304775599	0.0857846920077902	0.0464033689473295
"217"	"chr10:50530557-50530868"	4	1.69814777951876e-44	4.16500948706712e-35	0.0765156356684778	0.0659546164882193	0.0659546164882193	"chr10"	50530557	50530868	312	0.0659546164882193	0.0765156356684777	0.0539522129483134
"218"	"chr1:7120893-7121446"	5	1.96019953225956e-40	3.50855084718672e-34	0.0755939183442685	0.0659057631146387	0.0659057631146387	"chr1"	7120893	7121446	554	0.0659057631146387	0.0755939183442684	0.0543270122831337
"219"	"chr13:113663206-113663538"	4	4.42457434661832e-42	7.82267297099487e-33	0.0761223262295871	0.0659050678176844	0.0659050678176844	"chr13"	113663206	113663538	333	0.0659050678176843	0.076122326229587	0.0457127323878309
"220"	"chr19:2811654-2811736"	3	1.90674583135501e-35	2.42197283876492e-27	0.0701937335219512	0.0658637695432969	0.0658637695432969	"chr19"	2811654	2811736	83	0.065863769543297	0.0701937335219512	0.0627840845884392
"221"	"chr17:62007912-62007941"	2	7.95241707554716e-17	3.1880356868224e-14	0.0757008160227755	0.0658524148474222	0.0658524148474222	"chr17"	62007912	62007941	30	0.0658524148474222	0.0757008160227755	0.0560040136720689
"222"	"chr1:243637838-243638141"	4	1.73259759855928e-35	5.78470178035314e-29	0.0728486279256796	0.0657911831187606	0.0657911831187606	"chr1"	243637838	243638141	304	0.0657911831187605	0.0728486279256795	0.06022419668891
"223"	"chr5:28404717-28405098"	2	1.23866819315607e-22	3.14526155410976e-18	0.076187158882788	0.0657463787585933	0.0657463787585933	"chr5"	28404717	28405098	382	0.0657463787585933	0.076187158882788	0.0553055986343985
"224"	"chr12:122691993-122692290"	2	1.83084706815996e-21	4.58786200853574e-17	0.0667365842345143	0.0657439951560864	0.0657439951560864	"chr12"	122691993	122692290	298	0.0657439951560864	0.0667365842345143	0.0647514060776585
"225"	"chr19:5060985-5061205"	3	1.51363890093962e-33	1.80287763348435e-25	0.083206475144427	0.0657424597007027	0.0657424597007027	"chr19"	5060985	5061205	221	0.0657424597007028	0.083206475144427	0.0383005905797339
"226"	"chr14:69730129-69730478"	2	5.48679269287446e-16	1.40810788231373e-13	0.0686067080523975	0.0657275643315118	0.0657275643315118	"chr14"	69730129	69730478	350	0.0657275643315118	0.0686067080523974	0.0628484206106262
"227"	"chr22:50250238-50250816"	3	1.30904666271493e-06	0.00874796470414623	0.0788515636208628	0.0656931136639065	0.0656931136639065	"chr22"	50250238	50250816	579	0.0656931136639065	0.0788515636208628	0.0501859787656599
"228"	"chr5:161112334-161112787"	2	5.45646449746607e-18	3.21675614724439e-15	0.0681809471181762	0.0656745750758466	0.0656745750758466	"chr5"	161112334	161112787	454	0.0656745750758466	0.0681809471181762	0.063168203033517
"229"	"chr11:65392829-65393389"	4	2.2637014658011e-29	1.37580700333749e-25	0.0795347762110761	0.0656662231748126	0.0656662231748126	"chr11"	65392829	65393389	561	0.0656662231748126	0.0795347762110761	0.0463731411252249
"230"	"chr11:63894400-63894504"	3	3.615453131503e-23	7.41431681232789e-20	0.0841130140612631	0.0655212445661825	0.0655212445661825	"chr11"	63894400	63894504	105	0.0655212445661825	0.084113014061263	0.0412031276302722
"231"	"chr4:2251938-2252862"	5	3.36447496147641e-40	3.93978770788308e-37	0.0763715488218417	0.0655112432786318	0.0655112432786318	"chr4"	2251938	2252862	925	0.0655112432786318	0.0763715488218417	0.0503491506073956
"232"	"chr2:109622481-109622531"	2	1.3371071549526e-18	9.65282172586085e-16	0.0729665193495214	0.0653610482346871	0.0653610482346871	"chr2"	109622481	109622531	51	0.0653610482346871	0.0729665193495214	0.0577555771198527
"233"	"chr14:20898128-20898785"	3	6.45289886087001e-24	5.40358042852781e-22	0.074164909745354	0.0652617603204456	0.0652617603204456	"chr14"	20898128	20898785	658	0.0652617603204456	0.074164909745354	0.0523507295135441
"234"	"chr11:64418871-64418907"	3	9.21213659025844e-33	2.9292955335648e-26	0.0708382567359845	0.0651819985749452	0.0651819985749452	"chr11"	64418871	64418907	37	0.0651819985749452	0.0708382567359844	0.0616218160431383
"235"	"chr13:103531040-103531058"	2	1.1730579523604e-22	1.05780467977611e-16	0.0679256602064551	0.0651449203812902	0.0651449203812902	"chr13"	103531040	103531058	19	0.0651449203812902	0.0679256602064551	0.0623641805561254
"236"	"chr14:100610071-100610667"	6	5.43556215150992e-66	5.41476391229925e-51	0.0810094925128936	0.0650382441777219	0.0650382441777219	"chr14"	100610071	100610667	597	0.0650382441777219	0.0810094925128936	0.0334635492476952
"237"	"chr8:10906938-10907788"	4	1.08111980710187e-25	9.33054197558377e-26	0.0693961240170033	0.0650061013434777	0.0650061013434777	"chr8"	10906938	10907788	851	0.0650061013434777	0.0693961240170033	0.0620983737470445
"238"	"chr8:144094955-144095483"	2	3.56989559765615e-14	2.33767954789623e-10	0.0850654688046641	0.0649768320710682	0.0649768320710682	"chr8"	144094955	144095483	529	0.0649768320710682	0.0850654688046641	0.0448881953374723
"239"	"chr7:101819270-101819329"	2	9.20429730617321e-14	3.14434967307315e-12	0.0679304352009026	0.0649576403067454	0.0649576403067454	"chr7"	101819270	101819329	60	0.0649576403067454	0.0679304352009026	0.0619848454125883
"240"	"chr1:14113172-14113230"	3	1.18027390613914e-18	1.15990682314007e-16	0.0693836413147783	0.064905883706199	0.064905883706199	"chr1"	14113172	14113230	59	0.064905883706199	0.0693836413147783	0.0607316221571079
"241"	"chr5:179260048-179260060"	2	2.13177092863358e-18	1.28336765586338e-15	0.0703818304301616	0.0648872084058722	0.0648872084058722	"chr5"	179260048	179260060	13	0.0648872084058721	0.0703818304301616	0.0593925863815827
"242"	"chr13:101178575-101179286"	4	2.12308950980289e-35	1.30671478528489e-27	0.0744336079546909	0.0648863167637849	0.0648863167637849	"chr13"	101178575	101179286	712	0.064886316763785	0.074433607954691	0.0481287690117431
"243"	"chr8:140712445-140712499"	2	8.96662978217695e-15	6.88123875263096e-13	0.0695548648240635	0.0648633412463721	0.0648633412463721	"chr8"	140712445	140712499	55	0.0648633412463721	0.0695548648240635	0.0601718176686807
"244"	"chr11:17496264-17496473"	2	2.27530757574313e-25	3.02817315092734e-19	0.0726587653891335	0.064851378447727	0.064851378447727	"chr11"	17496264	17496473	210	0.064851378447727	0.0726587653891335	0.0570439915063204
"245"	"chr11:64146487-64146871"	4	8.00119603084952e-36	1.36902075310874e-29	0.0871393671412626	0.0648472178608869	0.0648472178608869	"chr11"	64146487	64146871	385	0.0648472178608869	0.0871393671412626	0.0493669729817162
"246"	"chr13:113646732-113647549"	5	9.68936416336115e-44	7.79093055827417e-39	0.0783603240090527	0.0648369826840266	0.0648369826840266	"chr13"	113646732	113647549	818	0.0648369826840266	0.0783603240090527	0.0538917035442202
"247"	"chr12:115255983-115256052"	3	3.13498663618988e-27	7.47871489900987e-23	0.068403708306375	0.0647462786606763	0.0647462786606763	"chr12"	115255983	115256052	70	0.0647462786606762	0.068403708306375	0.0612246247034699
"248"	"chr11:64186601-64186719"	2	1.38170697502214e-09	1.63529625488967e-08	0.0652252315499471	0.0646792970908005	0.0646792970908005	"chr11"	64186601	64186719	119	0.0646792970908005	0.0652252315499471	0.0641333626316539
"249"	"chr16:80654751-80654763"	2	1.65301215640238e-17	5.14340680961116e-15	0.0689899712814912	0.06467641821699	0.06467641821699	"chr16"	80654751	80654763	13	0.0646764182169901	0.0689899712814912	0.0603628651524889
